#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
19214,Redmine,Defect,NA,Closed,Normal,"Set the option ""inherited members"" on projects through REST API",Henry Auffahrt,NA,2015-03-02T07:51:00Z,REST API,NA,NA,NA,NA,0,2015-02-27T10:32:00Z,2015-02-27T14:36:00Z,NA,Invalid,2.6.1,"I create automatically with the rest api a lot of projects in Redmine.

But we have the problem that for every project we need to set manually the option ""inherited members from parent projects"" (i don´t know exactly the right spelling). This is very disappointing.

I use for this the PHP Class vom @kbsali@ --> https://github.com/kbsali/php-redmine-api

This is the snippet how we create a project:

<pre><code php>$client->api('project')->create(array(
                'name'     => $project_name,
                'identifier' => $project_identifier,
                'tracker_ids' => $tracker_ids,
                'parent_id' => $parent_projekt_id));
</code></pre>

This work´s nicely. But i want to add something like this:
<pre><code php>'inherited members' => true
  'inherited members' => 1
  'inherited members' => '1'
</code></pre>

@kbsali@ told me that as far as he can see this is not supported through the Redmine API.

Here my respone in the github Project vom kbsali for the php class --> https://github.com/kbsali/php-redmine-api/issues/95"
19227,Redmine,Defect,NA,Closed,Normal,Users.xml broken,Jens Peter Kempkes,NA,2015-03-07T08:50:00Z,REST API,NA,NA,NA,NA,0,2015-03-01T12:37:00Z,2015-03-07T08:50:00Z,次のチケットと重複 #19065,Duplicate,2.6.0,"I put a request on users.xml. 

User that logged in for the last time on redmine 2.1 get a xml-well-formated last_log_in timestamp. the users who logged in with redmine  2.6.0.stable (we recently upgraded) get a broken one.

Example of https://server/redmine/users.xml
<pre>
<users total_count=""34"" offset=""0"" limit=""25"" type=""array"">
<user>
	<id>109</id>
	<login>some_forgotten_user</login>
	<firstname>Name</firstname>
	<lastname>Name</lastname>
	<mail>emailaddress</mail>
	<created_on>2013-06-18T09:16:21Z</created_on>      
	<last_login_on>2014-08-25T12:34:48Z</last_login_on>
</user>
<user>
<id>155</id>
	<login>a newly used user</login>
	<firstname>Name</firstname>
	<lastname>Name</lastname>
	<mail>emailaddres</mail>
	<created_on>2014-09-01 09:21:59 UTC</created_on>
	<last_login_on>2015-02-27 09:51:50 UTC</last_login_on>
</user>

</pre>

User ID 155, last_login_on seems not to be xml well-formated. User 109 who did not log in since we applied the upgrade is still ok. 

What's wrong?"
19229,Redmine,Defect,NA,Reopened,High,redmine.org plugin page only shows latest version compatibility,Tobias Fischer,Jean-Philippe Lang,2015-03-07T20:00:00Z,Website (redmine.org),NA,NA,NA,NA,0,2015-03-01T15:14:00Z,2015-03-01T21:50:00Z,関連している #21379,Wont fix,NA,"The Redmine plugin page (e.g. http://www.redmine.org/plugins/redmine_lightbox2) only shows the compatibility of the latest version:

!redmine_lightbox2_screenshot.png!

This is probably confusing for users who still have redmine 2.6 in use and are searching for plugins compatible with redmine 2.6.
They don't get a hint, that there are older versions of the plugin which are compatible with redmine 2.6
This user experience could be improved if the compatible redmine version numbers of earlier plugin versions would be printed out as well.
For example like this:

!redmine_lightbox2_screenshot__mockup.png!"
19230,Redmine,Defect,NA,Closed,Normal,plugin redmine_tags,Abdulhalim Baysal,NA,2016-07-26T17:29:00Z,NA,NA,NA,NA,NA,0,2015-03-02T01:45:00Z,2015-03-02T01:50:00Z,NA,Invalid,3.0.0,"is not working with Redmine 3.0

Error during installation
NoMethodError: undefined method `<<' for nil:NilClass"
19234,Redmine,Defect,NA,Closed,Normal,Problem with prefilled issue forms and custom fields,Marco Scholl,NA,2015-03-31T06:35:00Z,Custom fields,NA,NA,NA,NA,0,2015-03-02T12:12:00Z,2015-03-07T08:39:00Z,NA,Wont fix,3.0.0,"we have a big problem. we prefill the issue form with this url

https://host/projects/name/issues/new?issue[custom_field_values][1]=customfield&issue[assigned_to_id]=1

since redmine 3 this will no longer work."
19243,Redmine,Defect,NA,Closed,Low,Ambiguous date format options (eg. 03/03/2015) in settings,Ewan Makepeace,Jean-Philippe Lang,2015-03-07T11:02:00Z,Administration,3.1.0,NA,NA,NA,0,2015-03-03T06:27:00Z,2015-03-07T09:13:00Z,NA,Fixed,2.5.2,"Today I decided that my dates were back to front (US M/D/Y rather than my preferred D/M/Y) and I went in search of the option to change this. It is March 3rd today and these are my options:

!options.jpg!

Needless to say I have no idea what to choose!"
19248,Redmine,Defect,NA,New,Low,gantt's pdf line end mark's position,Binhai Liu,NA,2015-03-03T11:54:00Z,Gantt,NA,NA,NA,NA,0,2015-03-03T08:52:00Z,NA,NA,NA,3.0.0,"the line end's mark appears between the end date -1 and the end day,
it's better to display it between the end day and the end date + 1.

by modify ../redmine/helpers/gantt.rb

def pdf_task

Environment:
Redmine version 3.0.0.stable

"
19254,Redmine,Defect,NA,Closed,Normal,Ruby requirements in installation instructions not updated,Henning Kr?ger,NA,2015-03-06T02:02:00Z,Documentation,NA,NA,NA,NA,0,2015-03-03T13:54:00Z,2015-03-04T02:12:00Z,NA,Fixed,3.0.0,"When upgrading to Redmine 3.0.0 we found out that the table with the required Ruby versions (http://www.redmine.org/projects/redmine/wiki/RedmineInstall#Ruby-interpreter) is outdated. In my opinion all released versions should be covered by the table. Like mentioned in the news (http://www.redmine.org/news/95) Redmine 3.0.0 requires ruby 1.9.3. It looks like the row ""current trunk"" already contains the correct data for Redmine 3.0.0.
Or maybe i just interpreted the table wrong?"
19259,Redmine,Defect,NA,Closed,Normal,POPAuthenticationError: Command is not valid in this state,John Nguyen,NA,2015-03-29T08:08:00Z,Email receiving,NA,NA,NA,NA,0,2015-03-03T18:01:00Z,2015-03-29T08:08:00Z,NA,Invalid,2.6.2,"When attempting to retrieve email via POP3, I came across an error Net::POPAuthenticationError: -ERR Command is not valid in this state.

The command I used was:
rake redmine:email:receive_pop3 RAILS_ENV=""production"" host=exch.abc.local username=redmine@abc.local password=password123

I haved tried many different variations but after looking at the Ruby on Rails documentation, the host was replaced with address then my error no longer appear:
rake redmine:email:receive_pop3 RAILS_ENV=""production"" address=exch.abc.local username=redmine@abc.local password=password123"
19269,Redmine,Defect,NA,Closed,Normal,ActionView::Template::Error (undefined method `project_activity_path'),T Otsuka,NA,2015-03-05T15:48:00Z,Issues,NA,NA,NA,NA,0,2015-03-04T10:36:00Z,2015-03-05T15:48:00Z,NA,Invalid,3.0.0,"When viewing an issue detail page, the internal error occurred as follows:

<pre>
Started GET ""/redmine/issues/1"" for 127.0.0.1 at 2015-03-04 09:17:21 +0000
Processing by IssuesController#show as HTML
  Parameters: {""id""=>""1""}
  Current user: admin (id=1)
  Rendered issues/_action_menu.html.erb (27.3ms)
  Rendered issues/show.html.erb within layouts/base (66.5ms)
Completed 500 Internal Server Error in 164ms

ActionView::Template::Error (undefined method `project_activity_path' for #<#<Class:0x007f81aca870e8>:0x007f81aca69b10>):
    27: <%= render_issue_subject_with_tree(@issue) %>
    28: </div>
    29:         <p class=""author"">
    30:         <%= authoring @issue.created_on, @issue.author %>.
    31:         <% if @issue.created_on != @issue.updated_on %>
    32:         <%= l(:label_updated_time, time_tag(@issue.updated_on)).html_safe %>.
    33:         <% end %>
  app/helpers/application_helper.rb:431:in `time_tag'
  app/helpers/application_helper.rb:425:in `authoring'
  app/views/issues/show.html.erb:30:in `_app_views_issues_show_html_erb___2317040810410115667_70097461988680'
  app/controllers/issues_controller.rb:118:in `block (2 levels) in show'
  app/controllers/issues_controller.rb:115:in `show'
</pre>

Where the @project_activity_path@ method is defined?

My environment information output by @ruby bin/about@ is listed below.

<pre>
Environment:
  Redmine version                3.0.0.stable.14045
  Ruby version                   2.1.5-p273 (2014-11-13) [x86_64-linux]
  Rails version                  4.2.0
  Environment                    production
  Database adapter               PostgreSQL
SCM:
  Subversion                     1.8.8
  Git                            1.9.1
  Filesystem
Redmine plugins:
  no plugin installed
</pre>"
19271,Redmine,Defect,NA,Closed,Normal,Configuration of which versions are shown in version-format custom fields should not affect issue query filter,Sebastian Paluch,Jean-Philippe Lang,2015-09-26T10:14:00Z,Custom fields,3.2.0,NA,NA,NA,0,2015-03-04T14:26:00Z,2015-09-26T10:14:00Z,関連している #8572,Fixed,3.0.0,"The feature implemented as #8572 is great. It allows to limit to what values custom field can be set when issue is edited, e.g. allow to assign custom field only to open versions. 

Unfortunately, this settings is affecting values that are shown for the custom field when building issue search query. This makes it impossible to search issues e.g. for closed or locked versions and makes entire feature a bit useless."
19273,Redmine,Defect,NA,Closed,Normal,acts_as_searchable.rb only seems to be case insensitive if postgresql,Marc Tardif,NA,2015-04-27T12:20:00Z,Search engine,NA,NA,NA,NA,0,2015-03-04T20:14:00Z,2015-03-07T08:22:00Z,関連している #20042,Invalid,3.0.0,"In acts_as_searchable.rb, I see the following code:

<pre><code class=""ruby"">
          def search_token_match_statement(column, value='?')
            if Redmine::Database.postgresql?
              if Redmine::Database.postgresql_unaccent?
                ""unaccent(#{column}) ILIKE unaccent(#{value})""
              else
                ""#{column} ILIKE #{value}""
              end
            else
              ""#{column} LIKE #{value}""
            end
          end
</code></pre>

It seems that the last else statement should read something like @""LOWER(#{column}) LIKE #{value.lowercase}""@. I believe that's what Redmine pre-3 did."
19283,Redmine,Defect,NA,Needs feedback,Normal,send_notification visible in journal_details after redmine update,Peter Mathis,NA,2015-04-03T09:04:00Z,Issues,NA,NA,NA,NA,0,2015-03-05T15:18:00Z,NA,関連している #15612,NA,2.6.2,"after update my redmine from 2.3.x to 2.6.x the field ""send_notification"" is saved to journal_details and visible in my history. strangely this field contains the markup from my notification email ... how can this happen?"
19312,Redmine,Defect,NA,Closed,Normal,"Searching for ""ALL"" does not show Empty results",Markus May,NA,2015-03-10T20:45:00Z,Issues,NA,NA,NA,NA,0,2015-03-09T14:27:00Z,2015-03-10T20:45:00Z,NA,Invalid,2.3.0,"We do search for the target version, but I believe this to be true for all fields:

TargetVersion <> SPECIFIC VERSION = 3922 entries
TargetVersion = ALL = 2880 entries
TargetVersion = NONE = 1208 entries
TargetVersion = SPECIFIC_VERSION = 166 entries

This leads me to the assumption, that ALL is not showing the NONE values."
19313,Redmine,Defect,NA,Closed,Normal,Attached inline images with non-ascii file name can not be seen when text formatting is Markdown,Go MAEDA,Jean-Philippe Lang,2015-04-06T07:21:00Z,Text formatting,2.6.3,NA,NA,NA,0,2015-03-09T16:21:00Z,2015-03-15T11:10:00Z,NA,Fixed,3.0.0,"If you attatch an image with non-ascii name such as ""caf?.jpg"" to an issue and make an attempt to display as inline image, you will fail if text formatting is Markdown.

The cause of the defect is that Markdown formatter generates escaped file name. ApplicationController#parse_inline_attachments (source:trunk/app/helpers/application_helper.rb@14003#L637) expects a file name without escaping.

Textile:
<pre>
!caf?.jpg!   =>   <img src=""caf?.jpg"" alt="""" />
</pre>

Markdown:
<pre>
![](caf?.jpg)   =>   <img src=""caf%C3%A9.jpg"" alt="""">
</pre>

Quick workaround is the following:

<pre><code class=""diff"">
Index: app/helpers/application_helper.rb
===================================================================
--- app/helpers/application_helper.rb	(revision 14066)
+++ app/helpers/application_helper.rb	(working copy)
@@ -634,7 +634,7 @@
       text.gsub!(/src=""([^\/""]+\.(bmp|gif|jpg|jpe|jpeg|png))""(\s+alt=""([^""]*)"")?/i) do |m|
         filename, ext, alt, alttext = $1.downcase, $2, $3, $4
         # search for the picture in attachments
-        if found = Attachment.latest_attach(attachments, filename)
+        if found = Attachment.latest_attach(attachments, CGI.unescape(filename))
           image_url = download_named_attachment_url(found, found.filename, :only_path => only_path)
           desc = found.description.to_s.gsub('""', '')
           if !desc.blank? && alttext.blank?
</code></pre>
"
19317,Redmine,Defect,NA,Closed,Normal,"redmine_2.4.6+ruby1.8.7+agile_1.3.8  incompatible ,some 500 internal errors",yankun wu,NA,2015-03-10T05:09:00Z,Plugin API,NA,NA,NA,NA,0,2015-03-10T04:52:00Z,2015-03-10T05:09:00Z,NA,Invalid,2.4.6,"I had installed redmine_2.4.6 with ruby1.8.7 under ubuntu 12.04.
Then we add agile_1.3.8 ,something goes wrong here !
when use ruby 1.8.7 ,go with 
ruby redmine-2.4.6/script/rails server thin -e production -d 
it works,but when click on agile borad ,then 500 internal errors .
log:

<pre>
*Started GET ""/settings/plugin/redmine_agile"" for 192.168.4.100 at Tue Mar 10 10:48:52 +0800 2015
Processing by SettingsController#plugin as HTML
  Parameters: {""id""=>""redmine_agile""}
  ^[[1m^[[36m (0.1ms)^[[0m  ^[[1mSELECT MAX(`settings`.`updated_on`) AS max_id FROM `settings` ^[[0m
  ^[[1m^[[35mUser Load (0.2ms)^[[0m  SELECT `users`.* FROM `users` WHERE `users`.`type` IN ('User', 'AnonymousUser') AND `users`.`status` = 1 AND `users`.`id` = ? LIMIT 1  [[""id"", 1]]
  Current user: admin (id=1)
  Rendered plugins/redmine_agile/app/views/settings/agile/_general.html.erb (3.6ms)
  Rendered settings/plugin.html.erb within layouts/admin (5.3ms)
Completed 500 Internal Server Error in 11.1ms

ActionView::Template::Error (interning empty string):
    6: ^M
    7: <p>^M
    8:   <label><%= l(:label_agile_board_default_fields) %></label>^M
    9:   <%= select_tag 'settings[default_columns]', options_for_select(AgileQuery.new(:column_names => RedmineAgile.default_columns).available_columns.collect{|column| [column.caption, column.name]}, RedmineAgile.default_columns), :multiple => true, :include_blank => true, :size => 10, :style => ""width:150px"" %>^M
    10: </p>^M
    11: ^M
    12: <p>^M
  app/models/user.rb:219:in `to_sym'
  app/models/user.rb:219:in `to_proc'
  app/models/query.rb:441:in `column_names='
  app/models/query.rb:210:in `initialize'
  app/views/settings/plugin.html.erb:6:in `_app_views_settings_plugin_html_erb___795848594__634660558'
  app/views/settings/plugin.html.erb:4:in `_app_views_settings_plugin_html_erb___795848594__634660558'
*
</pre>

I search on googles ,some good people said ,they use ruby 1.9 ,success .
So I Install ruby-rvm ,change ruby1.8.7 to ruby1.9.3
when I start the server, not success, with log 

<pre>
*=> Booting Thin
=> Rails 3.2.19 application starting in production on http://0.0.0.0:3000
/usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/core_ext/class/attribute.rb:81:in `block (2 levels) in model_object=': wrong number of arguments (1 for 0) (ArgumentError)
        from /home/sono-1204/redmine-2.4.6/app/controllers/test/comments_controller.rb:20:in `<class:CommentsController>'
        from /home/sono-1204/redmine-2.4.6/app/controllers/test/comments_controller.rb:18:in `<top (required)>'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/dependencies.rb:251:in `require'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/dependencies.rb:251:in `block in require'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/dependencies.rb:236:in `load_dependency'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/dependencies.rb:251:in `require'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/dependencies.rb:359:in `require_or_load'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/dependencies.rb:313:in `depend_on'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/activesupport-3.2.19/lib/active_support/dependencies.rb:225:in `require_dependency'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/engine.rb:444:in `block (2 levels) in eager_load!'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/engine.rb:443:in `each'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/engine.rb:443:in `block in eager_load!'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/engine.rb:441:in `each'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/engine.rb:441:in `eager_load!'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/application/finisher.rb:53:in `block in <module:Finisher>'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/initializable.rb:30:in `instance_exec'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/initializable.rb:30:in `run'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/initializable.rb:55:in `block in run_initializers'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/initializable.rb:54:in `each'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/initializable.rb:54:in `run_initializers'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/application.rb:136:in `initialize!'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/railtie/configurable.rb:30:in `method_missing'
        from /home/sono-1204/redmine-2.4.6/config/environment.rb:14:in `<top (required)>'
        from /home/sono-1204/redmine-2.4.6/config.ru:3:in `require'
        from /home/sono-1204/redmine-2.4.6/config.ru:3:in `block in <main>'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/rack-1.4.5/lib/rack/builder.rb:51:in `instance_eval'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/rack-1.4.5/lib/rack/builder.rb:51:in `initialize'
        from /home/sono-1204/redmine-2.4.6/config.ru:in `new'
        from /home/sono-1204/redmine-2.4.6/config.ru:in `<main>'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/rack-1.4.5/lib/rack/builder.rb:40:in `eval'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/rack-1.4.5/lib/rack/builder.rb:40:in `parse_file'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/rack-1.4.5/lib/rack/server.rb:200:in `app'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/commands/server.rb:46:in `app'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/rack-1.4.5/lib/rack/server.rb:304:in `wrapped_app'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/rack-1.4.5/lib/rack/server.rb:254:in `start'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/commands/server.rb:70:in `start'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/commands.rb:55:in `block in <top (required)>'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/commands.rb:50:in `tap'
        from /usr/local/rvm/gems/ruby-1.9.3-p551/gems/railties-3.2.19/lib/rails/commands.rb:50:in `<top (required)>'
        from /home/sono-1204/redmine-2.4.6/script/rails:6:in `require'
        from /home/sono-1204/redmine-2.4.6/script/rails:6:in `<main>'*

</pre>

maybe there are someway to solve this problem ,thanks.


"
